Variable index;Variable type;Variable ID;Variable name;Variable data;Upper bound;Lower bound;Max;Min
1010;REVERSE_FLUX;rxn03873_c0;rxn03873_c0;2 cpd00001_c0 + cpd06713_c0 <=> cpd00067_c0 + cpd04103_c0;1000;0;0;0
1011;FLUX;rxn04453_c0;rxn04453_c0;cpd00001_c0 + cpd08625_c0 => cpd00067_c0 + cpd09027_c0;1000;0;0;0
1012;FORWARD_FLUX;rxn00876_c0;rxn00876_c0;cpd00010_c0 + cpd00067_c0 + cpd01362_c0 <=> cpd00001_c0 + cpd00040_c0 + cpd00120_c0;1000;0;0;0
1013;REVERSE_FLUX;rxn00876_c0;rxn00876_c0;cpd00010_c0 + cpd00067_c0 + cpd01362_c0 <=> cpd00001_c0 + cpd00040_c0 + cpd00120_c0;1000;0;0;0
1014;FORWARD_FLUX;rxn05468_c0;rxn05468_c0;cpd00007_e0[e] <=> cpd00007_c0;1000;0;0;0
1015;REVERSE_FLUX;rxn05468_c0;rxn05468_c0;cpd00007_e0[e] <=> cpd00007_c0;1000;0;0.317249;2.42338e-27
1016;FORWARD_FLUX;rxn09345_c0;rxn09345_c0;8 cpd00113_c0 + cpd00350_c0 <=> 8 cpd00067_c0 + 8 cpd00012_c0 + cpd02229_c0;1000;0;0.00129204;0.000129204
1017;REVERSE_FLUX;rxn09345_c0;rxn09345_c0;8 cpd00113_c0 + cpd00350_c0 <=> 8 cpd00067_c0 + 8 cpd00012_c0 + cpd02229_c0;1000;0;0;0
1018;FLUX;rxn01633_c0;rxn01633_c0;cpd00520_c0 => cpd00001_c0 + cpd00340_c0;1000;0;0;0
1019;FORWARD_FLUX;rxn01466_c0;rxn01466_c0;cpd00113_c0 + cpd00283_c0 <=> cpd00067_c0 + cpd00012_c0 + cpd00350_c0;1000;0;0.00177193;0.000177193
1020;REVERSE_FLUX;rxn01466_c0;rxn01466_c0;cpd00113_c0 + cpd00283_c0 <=> cpd00067_c0 + cpd00012_c0 + cpd00350_c0;1000;0;0;0
1021;FLUX;rxn05187_c0;rxn05187_c0;cpd00002_c0 + cpd00001_c0 + cpd03424_e0[e] => cpd00067_c0 + cpd00008_c0 + cpd00009_c0 + cpd03424_c0;1000;0;0;0
1022;FLUX;rxn03409_c0;rxn03409_c0;cpd00002_c0 + cpd00013_c0 + cpd03495_c0 => cpd00067_c0 + cpd00008_c0 + cpd00009_c0 + cpd03496_c0;1000;0;0;0
1023;FORWARD_FLUX;rxn00974_c0;rxn00974_c0;cpd00137_c0 <=> cpd00001_c0 + cpd00331_c0;1000;0;1000;0
1024;REVERSE_FLUX;rxn00974_c0;rxn00974_c0;cpd00137_c0 <=> cpd00001_c0 + cpd00331_c0;1000;0;1000;0
1025;FORWARD_FLUX;rxn05740_c0;rxn05740_c0;cpd00009_c0 + cpd00155_c0 <=> cpd00089_c0 + cpd15302_c0;1000;0;0;0
1026;REVERSE_FLUX;rxn05740_c0;rxn05740_c0;cpd00009_c0 + cpd00155_c0 <=> cpd00089_c0 + cpd15302_c0;1000;0;0;0
1027;FORWARD_FLUX;rxn09203_c0;rxn09203_c0;2 cpd00067_c0 + cpd15558_c0 <=> cpd00011_c0 + cpd15534_c0;1000;0;0;0
1028;REVERSE_FLUX;rxn09203_c0;rxn09203_c0;2 cpd00067_c0 + cpd15558_c0 <=> cpd00011_c0 + cpd15534_c0;1000;0;0;0
1029;FLUX;rxn01225_c0;rxn01225_c0;cpd00067_c0 + cpd00001_c0 + cpd00207_c0 => cpd00013_c0 + cpd00309_c0;1000;0;0;0
1030;FORWARD_FLUX;rxn04760_c0;rxn04760_c0;cpd09433_c0 <=> cpd09434_c0;1000;0;0;0
1031;REVERSE_FLUX;rxn04760_c0;rxn04760_c0;cpd09433_c0 <=> cpd09434_c0;1000;0;0;0
1032;FORWARD_FLUX;rxn00835_c0;rxn00835_c0;cpd00002_c0 + cpd00246_c0 <=> cpd00067_c0 + cpd00008_c0 + cpd00114_c0;1000;0;0;0
1033;REVERSE_FLUX;rxn00835_c0;rxn00835_c0;cpd00002_c0 + cpd00246_c0 <=> cpd00067_c0 + cpd00008_c0 + cpd00114_c0;1000;0;0;0
1034;FORWARD_FLUX;rxn00409_c0;rxn00409_c0;cpd00002_c0 + cpd00096_c0 <=> cpd00008_c0 + cpd00052_c0;1000;0;0.00914673;0.000882681
1035;REVERSE_FLUX;rxn00409_c0;rxn00409_c0;cpd00002_c0 + cpd00096_c0 <=> cpd00008_c0 + cpd00052_c0;1000;0;0;0
1036;FORWARD_FLUX;rxn07885_c0;rxn07885_c0;cpd00001_c0 + cpd00003_c0 + cpd08238_c0 <=> 2 cpd00067_c0 + cpd00004_c0 + cpd15166_c0;1000;0;0;0
1037;REVERSE_FLUX;rxn07885_c0;rxn07885_c0;cpd00001_c0 + cpd00003_c0 + cpd08238_c0 <=> 2 cpd00067_c0 + cpd00004_c0 + cpd15166_c0;1000;0;0;0
1038;FLUX;rxn05534_c0;rxn05534_c0;cpd00002_c0 + cpd00001_c0 + cpd11592_e0[e] => cpd00067_c0 + cpd00008_c0 + cpd00009_c0 + cpd11592_c0;1000;0;0;0
1039;FLUX;rxn03041_c0;rxn03041_c0;cpd00067_c0 + cpd02507_c0 => cpd00011_c0 + cpd03326_c0;1000;0;0;0
1040;FORWARD_FLUX;rxn00778_c0;rxn00778_c0;cpd00475_c0 <=> cpd00101_c0;1000;0;0;0
1041;REVERSE_FLUX;rxn00778_c0;rxn00778_c0;cpd00475_c0 <=> cpd00101_c0;1000;0;0;0
1042;FORWARD_FLUX;rxn10052_c0;rxn10052_c0;cpd00018_c0 + cpd00421_c0 <=> cpd00008_c0 + cpd00012_c0;1000;0;0.000159963;1.59963e-05
1043;REVERSE_FLUX;rxn10052_c0;rxn10052_c0;cpd00018_c0 + cpd00421_c0 <=> cpd00008_c0 + cpd00012_c0;1000;0;0;0
1044;FORWARD_FLUX;rxn07672_c0;rxn07672_c0;cpd00192_c0 + cpd05546_c0 <=> cpd00010_c0 + cpd15066_c0;1000;0;0;0
1045;REVERSE_FLUX;rxn07672_c0;rxn07672_c0;cpd00192_c0 + cpd05546_c0 <=> cpd00010_c0 + cpd15066_c0;1000;0;0;0
1046;FLUX;rxn04133_c0;rxn04133_c0;cpd00001_c0 + cpd08625_c0 => cpd00067_c0 + cpd00011_c0 + cpd01092_c0;1000;0;0;0
1047;FLUX;rxn05540_c0;rxn05540_c0;cpd00002_c0 + cpd00001_c0 + cpd11587_e0[e] => cpd00067_c0 + cpd00008_c0 + cpd00009_c0 + cpd11587_c0;1000;0;0;0
1048;FORWARD_FLUX;rxn00653_c0;rxn00653_c0;2 cpd00067_c0 + cpd00004_c0 + cpd00085_c0 <=> cpd00001_c0 + cpd00003_c0 + cpd01504_c0;1000;0;0;0
1049;REVERSE_FLUX;rxn00653_c0;rxn00653_c0;2 cpd00067_c0 + cpd00004_c0 + cpd00085_c0 <=> cpd00001_c0 + cpd00003_c0 + cpd01504_c0;1000;0;0;0
1050;FORWARD_FLUX;rxn05507_c0;rxn05507_c0;cpd04098_c0 <=> cpd04098_e0[e];1000;0;0;0
1051;REVERSE_FLUX;rxn05507_c0;rxn05507_c0;cpd04098_c0 <=> cpd04098_e0[e];1000;0;0;0
1052;FORWARD_FLUX;rxn06372_c0;rxn06372_c0;cpd00017_c0 + cpd11827_c0 <=> cpd00067_c0 + cpd00019_c0 + cpd12496_c0;1000;0;0;0
1053;REVERSE_FLUX;rxn06372_c0;rxn06372_c0;cpd00017_c0 + cpd11827_c0 <=> cpd00067_c0 + cpd00019_c0 + cpd12496_c0;1000;0;0;0
1054;FORWARD_FLUX;rxn00929_c0;rxn00929_c0;cpd00003_c0 + cpd00129_c0 <=> 2 cpd00067_c0 + cpd00004_c0 + cpd02431_c0;1000;0;1000;0
1055;REVERSE_FLUX;rxn00929_c0;rxn00929_c0;cpd00003_c0 + cpd00129_c0 <=> 2 cpd00067_c0 + cpd00004_c0 + cpd02431_c0;1000;0;1000;0
1056;FORWARD_FLUX;rxn11892_c0;rxn11892_c0;cpd00134_c0 + cpd00667_c0 <=> cpd00010_c0 + cpd02184_c0;1000;0;0;0
1057;REVERSE_FLUX;rxn11892_c0;rxn11892_c0;cpd00134_c0 + cpd00667_c0 <=> cpd00010_c0 + cpd02184_c0;1000;0;0;0
1058;FLUX;rxn02166_c0;rxn02166_c0;cpd00001_c0 + cpd02135_c0 => cpd00009_c0 + cpd00646_c0;1000;0;0;0
1059;REVERSE_FLUX;rxn00256_c0;rxn00256_c0;cpd00010_c0 + cpd00067_c0 + cpd00137_c0 <= cpd00022_c0 + cpd00001_c0 + cpd00032_c0;1000;0;0;0
1060;FORWARD_FLUX;rxn03644_c0;rxn03644_c0;cpd03583_c0 <=> cpd00072_c0;1000;0;0;0
1061;REVERSE_FLUX;rxn03644_c0;rxn03644_c0;cpd03583_c0 <=> cpd00072_c0;1000;0;0;0
1062;FLUX;rxn08335_c0;rxn08335_c0;cpd15560_c0 + cpd00282_c0 => cpd15561_c0 + cpd00247_c0;1000;0;0.0106925;0
1063;FORWARD_FLUX;rxn03004_c0;rxn03004_c0;cpd00201_c0 + cpd02394_c0 <=> cpd00067_c0 + cpd00087_c0 + cpd02678_c0;1000;0;999.998;0
1064;REVERSE_FLUX;rxn03004_c0;rxn03004_c0;cpd00201_c0 + cpd02394_c0 <=> cpd00067_c0 + cpd00087_c0 + cpd02678_c0;1000;0;999.998;0
1065;FORWARD_FLUX;rxn10232_c0;rxn10232_c0;2 cpd00067_c0 + cpd15689_c0 <=> cpd00011_c0 + cpd15695_c0;1000;0;0.000550076;5.50076e-05
1066;REVERSE_FLUX;rxn10232_c0;rxn10232_c0;2 cpd00067_c0 + cpd15689_c0 <=> cpd00011_c0 + cpd15695_c0;1000;0;0;0
1067;FLUX;rxn00138_c0;rxn00138_c0;cpd00002_c0 + cpd00013_c0 + cpd00638_c0 => 2 cpd00067_c0 + cpd00012_c0 + cpd00018_c0 + cpd00003_c0;1000;0;0.000319926;3.19926e-05
1068;FLUX;rxn05536_c0;rxn05536_c0;cpd00002_c0 + cpd00001_c0 + cpd11590_e0[e] => cpd00067_c0 + cpd00008_c0 + cpd00009_c0 + cpd11590_c0;1000;0;0;0
1069;FORWARD_FLUX;rxn00921_c0;rxn00921_c0;cpd00067_c0 + cpd00136_c0 <=> cpd00011_c0 + cpd00127_c0;1000;0;0;0
1070;REVERSE_FLUX;rxn00921_c0;rxn00921_c0;cpd00067_c0 + cpd00136_c0 <=> cpd00011_c0 + cpd00127_c0;1000;0;0;0
1071;FORWARD_FLUX;rxn02015_c0;rxn02015_c0;cpd00001_c0 + cpd03047_c0 <=> cpd00210_c0 + cpd00526_c0;1000;0;0;0
1072;REVERSE_FLUX;rxn02015_c0;rxn02015_c0;cpd00001_c0 + cpd03047_c0 <=> cpd00210_c0 + cpd00526_c0;1000;0;0;0
1073;FLUX;rxn05546_c0;rxn05546_c0;cpd00002_c0 + cpd00001_c0 + cpd11581_e0[e] => cpd00067_c0 + cpd00008_c0 + cpd00009_c0 + cpd11581_c0;1000;0;0;0
1074;FORWARD_FLUX;rxn05054_c0;rxn05054_c0;cpd00002_c0 + cpd03917_c0 + cpd02039_c0 <=> cpd00067_c0 + cpd00008_c0 + cpd00009_c0 + cpd03918_c0;1000;0;1000;0
1075;REVERSE_FLUX;rxn05054_c0;rxn05054_c0;cpd00002_c0 + cpd03917_c0 + cpd02039_c0 <=> cpd00067_c0 + cpd00008_c0 + cpd00009_c0 + cpd03918_c0;1000;0;1000;0
1076;FORWARD_FLUX;rxn05368_c0;rxn05368_c0;cpd00067_c0 + cpd00005_c0 + cpd11504_c0 <=> cpd00006_c0 + cpd11505_c0;1000;0;0.0044006;0.00044006
1077;REVERSE_FLUX;rxn05368_c0;rxn05368_c0;cpd00067_c0 + cpd00005_c0 + cpd11504_c0 <=> cpd00006_c0 + cpd11505_c0;1000;0;0;0
1078;FORWARD_FLUX;rxn10770_c0;rxn10770_c0;cpd00003_c0 + cpd00098_c0 <=> cpd00067_c0 + cpd00004_c0 + cpd00447_c0;1000;0;1000;0
1079;REVERSE_FLUX;rxn10770_c0;rxn10770_c0;cpd00003_c0 + cpd00098_c0 <=> cpd00067_c0 + cpd00004_c0 + cpd00447_c0;1000;0;1000;0
1080;FORWARD_FLUX;rxn05360_c0;rxn05360_c0;cpd00067_c0 + cpd00005_c0 + cpd11496_c0 <=> cpd00006_c0 + cpd11497_c0;1000;0;0.0044006;0.00044006
1081;REVERSE_FLUX;rxn05360_c0;rxn05360_c0;cpd00067_c0 + cpd00005_c0 + cpd11496_c0 <=> cpd00006_c0 + cpd11497_c0;1000;0;0;0
1082;FORWARD_FLUX;rxn03079_c0;rxn03079_c0;cpd00067_c0 + cpd02679_c0 + cpd00649_c0 <=> cpd00792_c0 + cpd02655_c0;1000;0;1.20756;0.055829
1083;REVERSE_FLUX;rxn03079_c0;rxn03079_c0;cpd00067_c0 + cpd02679_c0 + cpd00649_c0 <=> cpd00792_c0 + cpd02655_c0;1000;0;0;0
1084;FORWARD_FLUX;rxn01485_c0;rxn01485_c0;cpd03671_c0 <=> cpd00288_c0;1000;0;0;0
1085;REVERSE_FLUX;rxn01485_c0;rxn01485_c0;cpd03671_c0 <=> cpd00288_c0;1000;0;0.00516817;0.000516817
1086;FORWARD_FLUX;rxn05206_c0;rxn05206_c0;cpd00205_e0[e] <=> cpd00205_c0;1000;0;1000;0
1087;REVERSE_FLUX;rxn05206_c0;rxn05206_c0;cpd00205_e0[e] <=> cpd00205_c0;1000;0;1000;0
1088;FLUX;rxn02190_c0;rxn02190_c0;cpd00001_c0 + cpd00673_c0 => cpd00067_c0 + cpd03034_c0;1000;0;0;0
1089;FLUX;rxn09207_c0;rxn09207_c0;cpd00054_c0 + cpd15422_c0 => cpd00046_c0 + 2 cpd00067_c0 + cpd15554_c0;1000;0;0;0
1090;FLUX;rxn09296_c0;rxn09296_c0;cpd00025_c0 + cpd11421_c0 => 2 cpd00001_c0 + cpd11420_c0;1000;0;1.20757;0
1091;FLUX;rxn00302_c0;rxn00302_c0;cpd00001_c0 + cpd00038_c0 => cpd03518_c0;1000;0;0.000479888;0
1092;REVERSE_FLUX;rxn02465_c0;rxn02465_c0;cpd00009_c0 + cpd00006_c0 + cpd00918_c0 <= cpd00067_c0 + cpd00005_c0 + cpd02552_c0;1000;0;0.362259;0.00130642
1093;FORWARD_FLUX;rxn03333_c0;rxn03333_c0;cpd00003_c0 + cpd03306_c0 <=> cpd00067_c0 + cpd00004_c0 + cpd03307_c0;1000;0;0;0
1094;REVERSE_FLUX;rxn03333_c0;rxn03333_c0;cpd00003_c0 + cpd03306_c0 <=> cpd00067_c0 + cpd00004_c0 + cpd03307_c0;1000;0;0;0
1095;FLUX;rxn05543_c0;rxn05543_c0;cpd00002_c0 + cpd00001_c0 + cpd11584_e0[e] => cpd00067_c0 + cpd00008_c0 + cpd00009_c0 + cpd11584_c0;1000;0;0;0
1096;FORWARD_FLUX;rxn01329_c0;rxn01329_c0;cpd00235_c0 <=> cpd00485_c0;1000;0;0;0
1097;REVERSE_FLUX;rxn01329_c0;rxn01329_c0;cpd00235_c0 <=> cpd00485_c0;1000;0;0;0
1098;FLUX;rxn02507_c0;rxn02507_c0;cpd00067_c0 + cpd00956_c0 => cpd00001_c0 + cpd00011_c0 + cpd02210_c0;1000;0;0.16388;0.000243844
1099;FORWARD_FLUX;rxn02480_c0;rxn02480_c0;cpd00001_c0 + cpd02655_c0 <=> cpd00067_c0 + cpd00936_c0;1000;0;1.20756;0.055829
1100;REVERSE_FLUX;rxn02480_c0;rxn02480_c0;cpd00001_c0 + cpd02655_c0 <=> cpd00067_c0 + cpd00936_c0;1000;0;0;0
1101;FORWARD_FLUX;rxn04046_c0;rxn04046_c0;2 cpd00067_c0 + cpd00017_c0 + cpd08368_c0 <=> cpd00019_c0 + cpd08369_c0;1000;0;0;0
1102;REVERSE_FLUX;rxn04046_c0;rxn04046_c0;2 cpd00067_c0 + cpd00017_c0 + cpd08368_c0 <=> cpd00019_c0 + cpd08369_c0;1000;0;0;0
1103;FORWARD_FLUX;rxn10220_c0;rxn10220_c0;cpd00052_c0 + cpd15677_c0 <=> cpd00067_c0 + cpd00012_c0 + cpd15683_c0;1000;0;0.0022003;0.00022003
1104;REVERSE_FLUX;rxn10220_c0;rxn10220_c0;cpd00052_c0 + cpd15677_c0 <=> cpd00067_c0 + cpd00012_c0 + cpd15683_c0;1000;0;0;0
1105;FORWARD_FLUX;rxn02862_c0;rxn02862_c0;cpd00722_c0 + cpd01877_c0 <=> 2 cpd00067_c0 + cpd00029_c0 + cpd02715_c0;1000;0;0;0
1106;REVERSE_FLUX;rxn02862_c0;rxn02862_c0;cpd00722_c0 + cpd01877_c0 <=> 2 cpd00067_c0 + cpd00029_c0 + cpd02715_c0;1000;0;0;0
1107;FORWARD_FLUX;rxn10261_c0;rxn10261_c0;cpd00080_c0 + cpd15685_c0 <=> cpd00046_c0 + cpd15718_c0;1000;0;0;0
1108;REVERSE_FLUX;rxn10261_c0;rxn10261_c0;cpd00080_c0 + cpd15685_c0 <=> cpd00046_c0 + cpd15718_c0;1000;0;0;0
1109;FLUX;rxn01964_c0;rxn01964_c0;cpd00054_c0 + cpd02210_c0 => cpd00001_c0 + cpd00102_c0 + cpd00065_c0;1000;0;0.16388;0
1110;FLUX;rxn02341_c0;rxn02341_c0;cpd00067_c0 + cpd02666_c0 => cpd00011_c0 + cpd00834_c0;1000;0;0.000319926;3.19926e-05
1111;FORWARD_FLUX;rxn06591_c0;rxn06591_c0;cpd00067_c0 + cpd00005_c0 + cpd12227_c0 <=> cpd00006_c0 + cpd11912_c0 + cpd02345_c0;1000;0;0.0025594;0.00025594
1112;REVERSE_FLUX;rxn06591_c0;rxn06591_c0;cpd00067_c0 + cpd00005_c0 + cpd12227_c0 <=> cpd00006_c0 + cpd11912_c0 + cpd02345_c0;1000;0;0;0
1113;FLUX;rxn01519_c0;rxn01519_c0;cpd00001_c0 + cpd00358_c0 => 2 cpd00067_c0 + cpd00012_c0 + cpd00299_c0;1000;0;0.000948846;5.52203e-30
1114;FORWARD_FLUX;rxn00168_c0;rxn00168_c0;cpd00067_c0 + cpd00020_c0 <=> cpd00011_c0 + cpd00071_c0;1000;0;999.924;0
1115;REVERSE_FLUX;rxn00168_c0;rxn00168_c0;cpd00067_c0 + cpd00020_c0 <=> cpd00011_c0 + cpd00071_c0;1000;0;999.994;0
1116;FORWARD_FLUX;rxn01014_c0;rxn01014_c0;cpd00067_c0 + cpd00145_c0 <=> cpd00011_c0 + cpd00229_c0;1000;0;0;0
1117;REVERSE_FLUX;rxn01014_c0;rxn01014_c0;cpd00067_c0 + cpd00145_c0 <=> cpd00011_c0 + cpd00229_c0;1000;0;0.000639851;6.39851e-05
1118;FORWARD_FLUX;rxn00445_c0;rxn00445_c0;cpd00007_c0 + cpd00820_c0 <=> cpd00067_c0 + cpd00025_c0 + cpd00059_c0;1000;0;0;0
1119;REVERSE_FLUX;rxn00445_c0;rxn00445_c0;cpd00007_c0 + cpd00820_c0 <=> cpd00067_c0 + cpd00025_c0 + cpd00059_c0;1000;0;0;0
1120;FLUX;rxn05232_c0;rxn05232_c0;cpd00002_c0 + cpd11421_c0 => cpd00001_c0 + cpd11420_c0 + cpd00115_c0;1000;0;0.000948846;9.48846e-05
1121;FORWARD_FLUX;rxn09108_c0;rxn09108_c0;cpd00080_c0 + cpd15417_c0 <=> cpd00046_c0 + cpd15542_c0;1000;0;0;0
1122;REVERSE_FLUX;rxn09108_c0;rxn09108_c0;cpd00080_c0 + cpd15417_c0 <=> cpd00046_c0 + cpd15542_c0;1000;0;0;0
1123;FORWARD_FLUX;rxn14293_c0;rxn14293_c0;cpd02616_c0 <=> cpd00013_c0 + cpd08707_c0;1000;0;0;0
1124;REVERSE_FLUX;rxn14293_c0;rxn14293_c0;cpd02616_c0 <=> cpd00013_c0 + cpd08707_c0;1000;0;0;0
1125;FORWARD_FLUX;rxn01513_c0;rxn01513_c0;cpd00002_c0 + cpd00067_c0 + cpd00298_c0 <=> cpd00008_c0 + cpd00297_c0;1000;0;0.000948846;9.48846e-05
1126;REVERSE_FLUX;rxn01513_c0;rxn01513_c0;cpd00002_c0 + cpd00067_c0 + cpd00298_c0 <=> cpd00008_c0 + cpd00297_c0;1000;0;0;0
1127;FORWARD_FLUX;rxn05372_c0;rxn05372_c0;cpd00067_c0 + cpd00005_c0 + cpd11508_c0 <=> cpd00006_c0 + cpd11509_c0;1000;0;0.0044006;0.00044006
1128;REVERSE_FLUX;rxn05372_c0;rxn05372_c0;cpd00067_c0 + cpd00005_c0 + cpd11508_c0 <=> cpd00006_c0 + cpd11509_c0;1000;0;0;0
1129;FORWARD_FLUX;rxn02186_c0;rxn02186_c0;cpd00067_c0 + cpd00005_c0 + cpd00668_c0 <=> cpd00006_c0 + cpd02498_c0;1000;0;1000;0
1130;REVERSE_FLUX;rxn02186_c0;rxn02186_c0;cpd00067_c0 + cpd00005_c0 + cpd00668_c0 <=> cpd00006_c0 + cpd02498_c0;1000;0;999.996;0
1131;FORWARD_FLUX;rxn08307_c0;rxn08307_c0;cpd00052_c0 + cpd15522_c0 <=> cpd00067_c0 + cpd00012_c0 + cpd15423_c0;1000;0;0;0
1132;REVERSE_FLUX;rxn08307_c0;rxn08307_c0;cpd00052_c0 + cpd15522_c0 <=> cpd00067_c0 + cpd00012_c0 + cpd15423_c0;1000;0;0;0
1133;FORWARD_FLUX;rxn05426_c0;rxn05426_c0;cpd00067_c0 + cpd00005_c0 + cpd11562_c0 <=> cpd00006_c0 + cpd11563_c0;1000;0;0;0
1134;REVERSE_FLUX;rxn05426_c0;rxn05426_c0;cpd00067_c0 + cpd00005_c0 + cpd11562_c0 <=> cpd00006_c0 + cpd11563_c0;1000;0;0;0
1135;FLUX;rxn00209_c0;rxn00209_c0;cpd00007_c0 + cpd00478_c0 => cpd00025_c0 + cpd00016_c0;1000;0;0;0
1136;FORWARD_FLUX;rxn02474_c0;rxn02474_c0;cpd00006_c0 + cpd02720_c0 <=> cpd00067_c0 + cpd00005_c0 + cpd00931_c0;1000;0;0;0
1137;REVERSE_FLUX;rxn02474_c0;rxn02474_c0;cpd00006_c0 + cpd02720_c0 <=> cpd00067_c0 + cpd00005_c0 + cpd00931_c0;1000;0;0.000319926;3.19926e-05
1138;FORWARD_FLUX;rxn12645_c0;rxn12645_c0;cpd00001_c0 + cpd11581_c0 <=> cpd00033_c0 + cpd00132_c0;1000;0;0;0
1139;REVERSE_FLUX;rxn12645_c0;rxn12645_c0;cpd00001_c0 + cpd11581_c0 <=> cpd00033_c0 + cpd00132_c0;1000;0;0;0
1140;FLUX;rxn01019_c0;rxn01019_c0;cpd00064_c0 + cpd00146_c0 => cpd00067_c0 + cpd00009_c0 + cpd00274_c0;1000;0;1000;0
1141;FLUX;rxn09448_c0;rxn09448_c0;cpd00010_c0 + cpd00002_c0 + cpd15269_c0 => cpd00012_c0 + cpd00018_c0 + cpd15274_c0;1000;0;0;0
1142;FLUX;rxn09208_c0;rxn09208_c0;cpd00054_c0 + cpd15419_c0 => cpd00046_c0 + 2 cpd00067_c0 + cpd15555_c0;1000;0;0;0
1143;FORWARD_FLUX;rxn05305_c0;rxn05305_c0;cpd00067_e0[e] + cpd00039_c0 <=> cpd00067_c0 + cpd00039_e0[e];1000;0;0.3;0
1144;REVERSE_FLUX;rxn05305_c0;rxn05305_c0;cpd00067_e0[e] + cpd00039_c0 <=> cpd00067_c0 + cpd00039_e0[e];1000;0;0;0
1145;FORWARD_FLUX;rxn02914_c0;rxn02914_c0;cpd00024_c0 + cpd00738_c0 <=> cpd00023_c0 + cpd02069_c0;1000;0;0;0
1146;REVERSE_FLUX;rxn02914_c0;rxn02914_c0;cpd00024_c0 + cpd00738_c0 <=> cpd00023_c0 + cpd02069_c0;1000;0;669.193;0.033613
1147;FORWARD_FLUX;rxn00055_c0;rxn00055_c0;3 cpd00017_c0 <=> 4 cpd00067_c0 + 3 cpd00147_c0 + cpd03158_c0;1000;0;0;0
1148;REVERSE_FLUX;rxn00055_c0;rxn00055_c0;3 cpd00017_c0 <=> 4 cpd00067_c0 + 3 cpd00147_c0 + cpd03158_c0;1000;0;0;0
1149;FORWARD_FLUX;rxn00686_c0;rxn00686_c0;cpd00006_c0 + cpd00087_c0 <=> cpd00067_c0 + cpd00005_c0 + cpd00330_c0;1000;0;0;0
1150;REVERSE_FLUX;rxn00686_c0;rxn00686_c0;cpd00006_c0 + cpd00087_c0 <=> cpd00067_c0 + cpd00005_c0 + cpd00330_c0;1000;0;0.00142873;0.000142873
1151;FORWARD_FLUX;rxn00905_c0;rxn00905_c0;cpd00712_c0 <=> cpd00123_c0 + cpd00055_c0;1000;0;1.20756;0.055829
1152;REVERSE_FLUX;rxn00905_c0;rxn00905_c0;cpd00712_c0 <=> cpd00123_c0 + cpd00055_c0;1000;0;0;0
1153;FORWARD_FLUX;rxn09112_c0;rxn09112_c0;cpd00080_c0 + cpd15418_c0 <=> cpd00046_c0 + cpd15546_c0;1000;0;0;0
1154;REVERSE_FLUX;rxn09112_c0;rxn09112_c0;cpd00080_c0 + cpd15418_c0 <=> cpd00046_c0 + cpd15546_c0;1000;0;0;0
1155;FORWARD_FLUX;rxn03194_c0;rxn03194_c0;cpd03049_c0 + cpd00094_c0 <=> cpd00056_c0 + cpd00498_c0;1000;0;0.0168919;0.00168919
1156;REVERSE_FLUX;rxn03194_c0;rxn03194_c0;cpd03049_c0 + cpd00094_c0 <=> cpd00056_c0 + cpd00498_c0;1000;0;0;0
1157;FLUX;rxn01286_c0;rxn01286_c0;cpd00001_c0 + cpd00003_c0 + cpd00448_c0 => 2 cpd00067_c0 + cpd00004_c0 + cpd00223_c0;1000;0;0;0
1158;FORWARD_FLUX;rxn05289_c0;rxn05289_c0;cpd00067_c0 + cpd00005_c0 + cpd11420_c0 <=> cpd00006_c0 + cpd11421_c0;1000;0;1.2079;0.000331075
1159;REVERSE_FLUX;rxn05289_c0;rxn05289_c0;cpd00067_c0 + cpd00005_c0 + cpd11420_c0 <=> cpd00006_c0 + cpd11421_c0;1000;0;0;0
1160;FORWARD_FLUX;rxn05467_c0;rxn05467_c0;cpd00011_e0[e] <=> cpd00011_c0;1000;0;0;0
1161;REVERSE_FLUX;rxn05467_c0;rxn05467_c0;cpd00011_e0[e] <=> cpd00011_c0;1000;0;0.271928;0
1162;FORWARD_FLUX;rxn00117_c0;rxn00117_c0;cpd00002_c0 + cpd00014_c0 <=> cpd00008_c0 + cpd00062_c0;1000;0;0.0210288;0.00210288
1163;REVERSE_FLUX;rxn00117_c0;rxn00117_c0;cpd00002_c0 + cpd00014_c0 <=> cpd00008_c0 + cpd00062_c0;1000;0;0;0
1164;FLUX;rxn05343_c0;rxn05343_c0;cpd11492_c0 + cpd11470_c0 => cpd00011_c0 + cpd11493_c0 + cpd11487_c0;1000;0;0;0
1165;FLUX;rxn01520_c0;rxn01520_c0;cpd00125_c0 + cpd00299_c0 => cpd00330_c0 + cpd00298_c0;1000;0;0.000948846;9.48846e-05
1166;FLUX;rxn05736_c0;rxn05736_c0;cpd00010_c0 + cpd00002_c0 + cpd03847_c0 => cpd00067_c0 + cpd00012_c0 + cpd00018_c0 + cpd01695_c0;1000;0;0.00775225;0.000775225
1167;FORWARD_FLUX;rxn03445_c0;rxn03445_c0;cpd00024_c0 + cpd03607_c0 <=> cpd00023_c0 + cpd03606_c0;1000;0;0;0
1168;REVERSE_FLUX;rxn03445_c0;rxn03445_c0;cpd00024_c0 + cpd03607_c0 <=> cpd00023_c0 + cpd03606_c0;1000;0;0;0
