REACTIONS
ENTRY;DATABASE ID;EQUATION;Lower FLUX bound;Upper FLUX bound;Min FLUX;Max FLUX
613;rxn03873_c0;2 H2O_c0 + cpd06713_c0 <=> H+_c0 + cpd04103_c0;-1000;1000;0;0
614;rxn04453_c0;H2O_c0 + cpd08625_c0 => H+_c0 + cpd09027_c0;0;1000;0;0
615;rxn00876_c0;CoA_c0 + H+_c0 + cpd01362_c0 <=> H2O_c0 + cpd00040_c0 + cpd00120_c0;-1000;1000;0;0
616;rxn05468_c0;O2_e0[e] <=> O2_c0;-1000;1000;-0.317249;-2.42338e-27
617;rxn09345_c0;8 cpd00113_c0 + cpd00350_c0 <=> 8 H+_c0 + 8 PPi_c0 + cpd02229_c0;-1000;1000;0.000129204;0.00129204
618;rxn01633_c0;cpd00520_c0 => H2O_c0 + cpd00340_c0;0;1000;0;0
619;rxn01466_c0;cpd00113_c0 + cpd00283_c0 <=> H+_c0 + PPi_c0 + cpd00350_c0;-1000;1000;0.000177193;0.00177193
620;rxn05187_c0;ATP_c0 + H2O_c0 + cpd03424_e0[e] => H+_c0 + ADP_c0 + cpd00009_c0 + cpd03424_c0;0;1000;0;0
621;rxn03409_c0;ATP_c0 + NH3_c0 + cpd03495_c0 => H+_c0 + ADP_c0 + cpd00009_c0 + cpd03496_c0;0;1000;0;0
622;rxn00974_c0;Citrate_c0 <=> H2O_c0 + cpd00331_c0;-1000;1000;-1000;1000
623;rxn05740_c0;cpd00009_c0 + cpd00155_c0 <=> cpd00089_c0 + cpd15302_c0;-1000;1000;0;0
624;rxn09203_c0;2 H+_c0 + cpd15558_c0 <=> CO2_c0 + cpd15534_c0;-1000;1000;0;0
625;rxn01225_c0;H+_c0 + H2O_c0 + Guanine_c0 => NH3_c0 + XAN_c0;0;1000;0;0
626;rxn04760_c0;cpd09433_c0 <=> cpd09434_c0;-1000;1000;0;0
627;rxn00835_c0;ATP_c0 + Inosine_c0 <=> H+_c0 + ADP_c0 + IMP_c0;-1000;1000;0;0
628;rxn00409_c0;ATP_c0 + CDP_c0 <=> ADP_c0 + CTP_c0;-1000;1000;0.000882681;0.00914673
629;rxn07885_c0;H2O_c0 + NAD_c0 + cpd08238_c0 <=> 2 H+_c0 + NADH_c0 + cpd15166_c0;-1000;1000;0;0
630;rxn05534_c0;ATP_c0 + H2O_c0 + cpd11592_e0[e] => H+_c0 + ADP_c0 + cpd00009_c0 + cpd11592_c0;0;1000;0;0
631;rxn03041_c0;H+_c0 + cpd02507_c0 => CO2_c0 + cpd03326_c0;0;1000;0;0
632;rxn00778_c0;cpd00475_c0 <=> cpd00101_c0;-1000;1000;0;0
633;rxn10052_c0;AMP_c0 + cpd00421_c0 <=> ADP_c0 + PPi_c0;-1000;1000;1.59963e-05;0.000159963
634;rxn07672_c0;cpd00192_c0 + Cyanin_c0 <=> CoA_c0 + cpd15066_c0;-1000;1000;0;0
635;rxn04133_c0;H2O_c0 + cpd08625_c0 => H+_c0 + CO2_c0 + cpd01092_c0;0;1000;0;0
636;rxn05540_c0;ATP_c0 + H2O_c0 + Ala-Gln_e0[e] => H+_c0 + ADP_c0 + cpd00009_c0 + Ala-Gln_c0;0;1000;0;0
637;rxn00653_c0;2 H+_c0 + NADH_c0 + cpd00085_c0 <=> H2O_c0 + NAD_c0 + cpd01504_c0;-1000;1000;0;0
638;rxn05507_c0;cpd04098_c0 <=> cpd04098_e0[e];-1000;1000;0;0
639;rxn06372_c0;cpd00017_c0 + cpd11827_c0 <=> H+_c0 + cpd00019_c0 + cpd12496_c0;-1000;1000;0;0
640;rxn00929_c0;NAD_c0 + cpd00129_c0 <=> 2 H+_c0 + NADH_c0 + cpd02431_c0;-1000;1000;-1000;1000
641;rxn11892_c0;cpd00134_c0 + cpd00667_c0 <=> CoA_c0 + cpd02184_c0;-1000;1000;0;0
642;rxn02166_c0;H2O_c0 + cpd02135_c0 => cpd00009_c0 + PNP_c0;0;1000;0;0
643;rxn00256_c0;CoA_c0 + H+_c0 + Citrate_c0 <= cpd00022_c0 + H2O_c0 + cpd00032_c0;-1000;-0;-0;-0
644;rxn03644_c0;cpd03583_c0 <=> cpd00072_c0;-1000;1000;0;0
645;rxn08335_c0;cpd15560_c0 + cpd00282_c0 => cpd15561_c0 + Orotate_c0;0;1000;0;0.0106925
646;rxn03004_c0;cpd00201_c0 + GAR_c0 <=> H+_c0 + cpd00087_c0 + cpd02678_c0;-1000;1000;-999.998;999.998
647;rxn10232_c0;2 H+_c0 + cpd15689_c0 <=> CO2_c0 + cpd15695_c0;-1000;1000;5.50076e-05;0.000550076
648;rxn00138_c0;ATP_c0 + NH3_c0 + cpd00638_c0 => 2 H+_c0 + PPi_c0 + AMP_c0 + NAD_c0;0;1000;3.19926e-05;0.000319926
649;rxn05536_c0;ATP_c0 + H2O_c0 + cpd11590_e0[e] => H+_c0 + ADP_c0 + cpd00009_c0 + cpd11590_c0;0;1000;0;0
650;rxn00921_c0;H+_c0 + cpd00136_c0 <=> CO2_c0 + Phenol_c0;-1000;1000;0;0
651;rxn02015_c0;H2O_c0 + cpd03047_c0 <=> Taurine_c0 + Cholate_c0;-1000;1000;0;0
652;rxn05546_c0;ATP_c0 + H2O_c0 + cpd11581_e0[e] => H+_c0 + ADP_c0 + cpd00009_c0 + cpd11581_c0;0;1000;0;0
653;rxn05054_c0;ATP_c0 + cpd03917_c0 + cpd02039_c0 <=> H+_c0 + ADP_c0 + cpd00009_c0 + cpd03918_c0;-1000;1000;-1000;1000
654;rxn05368_c0;H+_c0 + NADPH_c0 + cpd11504_c0 <=> NADP_c0 + cpd11505_c0;-1000;1000;0.00044006;0.0044006
655;rxn10770_c0;NAD_c0 + Choline_c0 <=> H+_c0 + NADH_c0 + cpd00447_c0;-1000;1000;-1000;1000
656;rxn05360_c0;H+_c0 + NADPH_c0 + cpd11496_c0 <=> NADP_c0 + cpd11497_c0;-1000;1000;0.00044006;0.0044006
657;rxn03079_c0;H+_c0 + cpd02679_c0 + cpd00649_c0 <=> cpd00792_c0 + cpd02655_c0;-1000;1000;0.055829;1.20756
658;rxn01485_c0;cpd03671_c0 <=> cpd00288_c0;-1000;1000;-0.00516817;-0.000516817
659;rxn05206_c0;K+_e0[e] <=> K+_c0;-1000;1000;-1000;1000
660;rxn02190_c0;H2O_c0 + cpd00673_c0 => H+_c0 + cpd03034_c0;0;1000;0;0
661;rxn09207_c0;cpd00054_c0 + cpd15422_c0 => CMP_c0 + 2 H+_c0 + cpd15554_c0;0;1000;0;0
662;rxn09296_c0;H2O2_c0 + trdrd_c0 => 2 H2O_c0 + trdox_c0;0;1000;0;1.20757
663;rxn00302_c0;H2O_c0 + GTP_c0 => cpd03518_c0;0;1000;0;0.000479888
664;rxn02465_c0;cpd00009_c0 + NADP_c0 + cpd00918_c0 <= H+_c0 + NADPH_c0 + cpd02552_c0;-1000;-0;-0.362259;-0.00130642
665;rxn03333_c0;NAD_c0 + cpd03306_c0 <=> H+_c0 + NADH_c0 + cpd03307_c0;-1000;1000;0;0
666;rxn05543_c0;ATP_c0 + H2O_c0 + Ala-His_e0[e] => H+_c0 + ADP_c0 + cpd00009_c0 + Ala-His_c0;0;1000;0;0
667;rxn01329_c0;cpd00235_c0 <=> cpd00485_c0;-1000;1000;0;0
668;rxn02507_c0;H+_c0 + cpd00956_c0 => H2O_c0 + CO2_c0 + cpd02210_c0;0;1000;0.000243844;0.16388
669;rxn02480_c0;H2O_c0 + cpd02655_c0 <=> H+_c0 + cpd00936_c0;-1000;1000;0.055829;1.20756
670;rxn04046_c0;2 H+_c0 + cpd00017_c0 + cpd08368_c0 <=> cpd00019_c0 + cpd08369_c0;-1000;1000;0;0
671;rxn10220_c0;CTP_c0 + cpd15677_c0 <=> H+_c0 + PPi_c0 + cpd15683_c0;-1000;1000;0.00022003;0.0022003
672;rxn02862_c0;cpd00722_c0 + cpd01877_c0 <=> 2 H+_c0 + Acetate_c0 + cpd02715_c0;-1000;1000;0;0
673;rxn10261_c0;cpd00080_c0 + cpd15685_c0 <=> CMP_c0 + cpd15718_c0;-1000;1000;0;0
674;rxn01964_c0;cpd00054_c0 + cpd02210_c0 => H2O_c0 + cpd00102_c0 + cpd00065_c0;0;1000;0;0.16388
675;rxn02341_c0;H+_c0 + cpd02666_c0 => CO2_c0 + cpd00834_c0;0;1000;3.19926e-05;0.000319926
676;rxn06591_c0;H+_c0 + NADPH_c0 + cpd12227_c0 <=> NADP_c0 + cpd11912_c0 + cpd02345_c0;-1000;1000;0.00025594;0.0025594
677;rxn01519_c0;H2O_c0 + dUTP_c0 => 2 H+_c0 + PPi_c0 + dUMP_c0;0;1000;5.52203e-30;0.000948846
678;rxn00168_c0;H+_c0 + cpd00020_c0 <=> CO2_c0 + cpd00071_c0;-1000;1000;-999.994;999.924
679;rxn01014_c0;H+_c0 + cpd00145_c0 <=> CO2_c0 + cpd00229_c0;-1000;1000;-0.000639851;-6.39851e-05
680;rxn00445_c0;O2_c0 + cpd00820_c0 <=> H+_c0 + H2O2_c0 + cpd00059_c0;-1000;1000;0;0
681;rxn05232_c0;ATP_c0 + trdrd_c0 => H2O_c0 + trdox_c0 + dATP_c0;0;1000;9.48846e-05;0.000948846
682;rxn09108_c0;cpd00080_c0 + cpd15417_c0 <=> CMP_c0 + cpd15542_c0;-1000;1000;0;0
683;rxn14293_c0;cpd02616_c0 <=> NH3_c0 + cpd08707_c0;-1000;1000;0;0
684;rxn01513_c0;ATP_c0 + H+_c0 + dTMP_c0 <=> ADP_c0 + dTDP_c0;-1000;1000;9.48846e-05;0.000948846
685;rxn05372_c0;H+_c0 + NADPH_c0 + cpd11508_c0 <=> NADP_c0 + cpd11509_c0;-1000;1000;0.00044006;0.0044006
686;rxn02186_c0;H+_c0 + NADPH_c0 + ALCTT_c0 <=> NADP_c0 + cpd02498_c0;-1000;1000;-999.996;1000
687;rxn08307_c0;CTP_c0 + cpd15522_c0 <=> H+_c0 + PPi_c0 + cpd15423_c0;-1000;1000;0;0
688;rxn05426_c0;H+_c0 + NADPH_c0 + cpd11562_c0 <=> NADP_c0 + cpd11563_c0;-1000;1000;0;0
689;rxn00209_c0;O2_c0 + cpd00478_c0 => H2O2_c0 + cpd00016_c0;0;1000;0;0
690;rxn02474_c0;NADP_c0 + cpd02720_c0 <=> H+_c0 + NADPH_c0 + cpd00931_c0;-1000;1000;-0.000319926;-3.19926e-05
691;rxn12645_c0;H2O_c0 + cpd11581_c0 <=> Glycine_c0 + cpd00132_c0;-1000;1000;0;0
692;rxn01019_c0;cpd00064_c0 + cpd00146_c0 => H+_c0 + cpd00009_c0 + cpd00274_c0;0;1000;0;1000
693;rxn09448_c0;CoA_c0 + ATP_c0 + cpd15269_c0 => PPi_c0 + AMP_c0 + cpd15274_c0;0;1000;0;0
694;rxn09208_c0;cpd00054_c0 + cpd15419_c0 => CMP_c0 + 2 H+_c0 + cpd15555_c0;0;1000;0;0
695;rxn05305_c0;H+_e0[e] + cpd00039_c0 <=> H+_c0 + cpd00039_e0[e];-1000;1000;0;0.3
696;rxn02914_c0;cpd00024_c0 + cpd00738_c0 <=> cpd00023_c0 + cpd02069_c0;-1000;1000;-669.193;-0.033613
697;rxn00055_c0;3 cpd00017_c0 <=> 4 H+_c0 + 3 cpd00147_c0 + cpd03158_c0;-1000;1000;0;0
698;rxn00686_c0;NADP_c0 + cpd00087_c0 <=> H+_c0 + NADPH_c0 + cpd00330_c0;-1000;1000;-0.00142873;-0.000142873
699;rxn00905_c0;cpd00712_c0 <=> cpd00123_c0 + cpd00055_c0;-1000;1000;0.055829;1.20756
700;rxn09112_c0;cpd00080_c0 + cpd15418_c0 <=> CMP_c0 + cpd15546_c0;-1000;1000;0;0
701;rxn03194_c0;cpd03049_c0 + cpd00094_c0 <=> TPP_c0 + cpd00498_c0;-1000;1000;0.00168919;0.0168919
702;rxn01286_c0;H2O_c0 + NAD_c0 + cpd00448_c0 => 2 H+_c0 + NADH_c0 + cpd00223_c0;0;1000;0;0
703;rxn05289_c0;H+_c0 + NADPH_c0 + trdox_c0 <=> NADP_c0 + trdrd_c0;-1000;1000;0.000331075;1.2079
704;rxn05467_c0;CO2_e0[e] <=> CO2_c0;-1000;1000;-0.271928;0
705;rxn00117_c0;ATP_c0 + UDP_c0 <=> ADP_c0 + UTP_c0;-1000;1000;0.00210288;0.0210288
706;rxn05343_c0;cpd11492_c0 + cpd11470_c0 => CO2_c0 + ACP_c0 + cpd11487_c0;0;1000;0;0
707;rxn01520_c0;cpd00125_c0 + dUMP_c0 => cpd00330_c0 + dTMP_c0;0;1000;9.48846e-05;0.000948846
708;rxn05736_c0;CoA_c0 + ATP_c0 + cpd03847_c0 => H+_c0 + PPi_c0 + AMP_c0 + cpd01695_c0;0;1000;0.000775225;0.00775225
709;rxn03445_c0;cpd00024_c0 + cpd03607_c0 <=> cpd00023_c0 + cpd03606_c0;-1000;1000;0;0
710;rxn00493_c0;cpd00024_c0 + cpd00066_c0 <=> cpd00023_c0 + cpd00143_c0;-1000;1000;-0.00798244;-0.000798244
711;rxn00293_c0;UTP_c0 + cpd02611_c0 <=> PPi_c0 + cpd00037_c0;-1000;1000;0.000516817;0.00516817
712;rxn00839_c0;ATP_c0 + dADP_c0 <=> ADP_c0 + dATP_c0;-1000;1000;0;0
713;rxn10161_c0;H+_e0[e] + ocdca_e0[e] => H+_c0 + ocdca_c0;0;1000;0;0
714;rxn09436_c0;2 H+_c0 + 2 NADPH_c0 + cpd11492_c0 + cpd11468_c0 <= H2O_c0 + CO2_c0 + 2 NADP_c0 + ACP_c0 + cpd11466_c0;-1000;-0;-0.00646021;-0.000646021
715;rxn05400_c0;cpd11492_c0 + cpd11536_c0 => CO2_c0 + ACP_c0 + cpd11537_c0;0;1000;0.00044006;0.0044006
716;rxn03919_c0;H2O_c0 + cpd08316_c0 => cpd00009_c0 + cpd04920_c0;0;1000;0.000516817;0.00516817
717;rxn03182_c0;CMP-KDO_c0 + cpd02993_c0 => CMP_c0 + H+_c0 + cpd03585_c0;0;1000;0.000129204;0.00129204
718;rxn11946_c0;cpd00017_c0 + cpd03449_c0 => H+_c0 + cpd15560_c0 + cpd00019_c0;0;1000;1.59963e-05;0.000159963
719;rxn05362_c0;H+_c0 + NADPH_c0 + cpd11498_c0 => NADP_c0 + cpd11499_c0;0;1000;0.00044006;0.0044006
720;rxn05359_c0;cpd11492_c0 + cpd11495_c0 => CO2_c0 + ACP_c0 + cpd11496_c0;0;1000;0.00044006;0.0044006
721;rxn03393_c0;H+_c0 + cpd03443_c0 => CO2_c0 + cpd03444_c0;0;1000;1.59963e-05;0.000159963
722;rxn00785_c0;cpd00102_c0 + cpd00072_c0 => cpd00198_c0 + cpd00236_c0;0;1000;0.00280697;0.166443
723;rxn08815_c0;H2O_c0 + cpd15323_c0 <= H+_c0 + ocdca_c0 + cpd02090_c0;-1000;-0;-0.00165023;-0.000165023
724;rxn05267_c0;NAD_c0 + cpd02590_c0 + cpd02295_c0 <= H+_c0 + PPi_c0 + NADH_c0 + CO2_c0 + 2dmmq7_c0;-1000;-0;-0;-0
725;rxn05391_c0;H+_c0 + NADPH_c0 + cpd11527_c0 => NADP_c0 + cpd11528_c0;0;1000;0.00044006;0.0044006
726;rxn05375_c0;cpd11492_c0 + cpd11511_c0 => CO2_c0 + ACP_c0 + cpd11512_c0;0;1000;0.00044006;0.0044006
727;rxn05394_c0;cpd11530_c0 => H2O_c0 + cpd11531_c0;0;1000;0.00044006;0.0044006
728;rxn05390_c0;cpd11526_c0 => H2O_c0 + cpd11527_c0;0;1000;0.00044006;0.0044006
729;rxn10214_c0;fa11coa_c0 + cpd15671_c0 => CoA_c0 + H+_c0 + cpd15677_c0;0;1000;0.00022003;0.0022003
730;rxn08669_c0;H2O_c0 + cpd02090_c0 <= H+_c0 + cpd00080_c0 + cpd00100_c0;-1000;-0;-0.00165023;-0.000165023
731;rxn08954_c0;CMP-KDO_c0 + cpd15550_c0 => CMP_c0 + H+_c0 + cpd15492_c0;0;1000;0.000129204;0.00129204
732;rxn01333_c0;cpd00102_c0 + cpd00238_c0 <= cpd00072_c0 + cpd00236_c0;-1000;-0;-0.0104549;-0.00104549
733;rxn10338_c0;2 cpd15723_c0 => cpd00100_c0 + cpd15795_c0;0;1000;5.50076e-05;0.000550076
734;rxn06729_c0;H+_c0 + cpd00037_c0 + HMA_c0 => ACP_c0 + cpd02886_c0;0;1000;0.000258408;0.00258408
735;rxn01258_c0;cpd00216_c0 <=> cpd00658_c0;-1000;1000;3.19926e-05;0.000319926
736;rxn05452_c0;CoA_c0 + 2 H+_c0 + cpd11519_c0 => ACP_c0 + fa12coa_c0;0;1000;0.00044006;0.0044006
737;rxn05366_c0;H+_c0 + NADPH_c0 + cpd11502_c0 => NADP_c0 + cpd11503_c0;0;1000;0.00044006;0.0044006
738;rxn05367_c0;cpd11492_c0 + cpd11503_c0 => CO2_c0 + ACP_c0 + cpd11504_c0;0;1000;0.00044006;0.0044006
739;rxn09225_c0;4 H+_c0 + cpd02113_c0 + cpd15492_c0 => dTDP_c0 + cpd15489_c0;0;1000;0.000129204;0.00129204
740;rxn01200_c0;cpd00102_c0 + cpd00238_c0 => cpd00101_c0 + cpd00198_c0;0;1000;0.000528674;0.00528674
741;rxn02290_c0;cpd00776_c0 <= cpd01188_c0;-1000;-0;-0;-0
742;rxn00392_c0;ATP_c0 + cpd00220_c0 => H+_c0 + ADP_c0 + FMN_c0;0;1000;1.59963e-05;0.000159963
743;rxn05371_c0;cpd11492_c0 + cpd11507_c0 => CO2_c0 + ACP_c0 + cpd11508_c0;0;1000;0.00044006;0.0044006
744;rxn02011_c0;ATP_c0 + cpd00516_c0 + cpd00525_c0 => H+_c0 + ADP_c0 + cpd00009_c0 + cpd02964_c0;0;1000;0.000129204;0.00129204
745;rxn05514_c0;H+_e0[e] + Ca2+_c0 <= H+_c0 + Ca2+_e0[e];-1000;-0;-0;-0
746;rxn05358_c0;ACP_c0 + cpd00760_c0 => CoA_c0 + H+_c0 + cpd11495_c0;0;1000;0.00044006;0.0044006
747;rxn12860_c0;cpd01188_e0[e] => cpd01188_c0;0;1000;0;0
748;rxn08583_c0;cpd00026_c0 + cpd15479_c0 => UDP_c0 + cpd15469_c0;0;1000;0.000129204;0.00129204
749;rxn13661_c0;cpd00017_c0 + 2dmmq7_c0 <= H+_c0 + cpd00019_c0 + cpd11606_c0;-1000;-0;-0;-0
750;rxn10337_c0;2 cpd15722_c0 => cpd00100_c0 + cpd15794_c0;0;1000;5.50076e-05;0.000550076
751;rxn03536_c0;ATP_c0 + cpd03918_c0 => H+_c0 + ADP_c0 + cpd03919_c0;0;1000;1.59963e-05;0.000159963
752;rxn10094_c0;cpd00017_c0 + cpd15352_c0 => H+_c0 + cpd00019_c0 + cpd15500_c0;0;1000;1.59963e-05;0.000159963
753;rxn05361_c0;cpd11497_c0 => H2O_c0 + cpd11498_c0;0;1000;0.00044006;0.0044006
754;rxn03408_c0;cpd00037_c0 + cpd03494_c0 => UDP_c0 + cpd03495_c0;0;1000;0.000129204;0.00129204
755;rxn05398_c0;cpd11534_c0 => H2O_c0 + cpd11535_c0;0;1000;0.00044006;0.0044006
756;rxn13399_c0;H+_c0 + O2_c0 + NADH_c0 + cpd00559_c0 <= H2O_c0 + NAD_c0 + cpd00776_c0;-1000;-0;-0;-0
757;rxn08019_c0;ATP_c0 + ACP_c0 + ocdca_c0 => 2 H+_c0 + PPi_c0 + AMP_c0 + cpd15268_c0;0;1000;0.00064394;0.0064394
758;rxn00461_c0;cpd00061_c0 + cpd00037_c0 => cpd00009_c0 + cpd02820_c0;0;1000;0.000129204;0.00129204
759;rxn08712_c0;cpd03831_c0 + cpd15549_c0 => ADP_c0 + cpd15488_c0;0;1000;0.000129204;0.00129204
760;rxn03904_c0;cpd00286_c0 + cpd02968_c0 => UMP_c0 + cpd03494_c0;0;1000;0.000129204;0.00129204
761;rxn03395_c0;cpd00017_c0 + cpd03445_c0 => H+_c0 + cpd00019_c0 + cpd03446_c0;0;1000;1.59963e-05;0.000159963
762;rxn00350_c0;H2O_c0 + GSH_c0 <= cpd00023_c0 + Cys-Gly_c0;-1000;-0;-0.000159963;-1.59963e-05
763;rxn10336_c0;2 cpd15540_c0 => cpd00100_c0 + cpd15793_c0;0;1000;5.50076e-05;0.000550076
764;rxn05373_c0;cpd11509_c0 => H2O_c0 + cpd11510_c0;0;1000;0.00044006;0.0044006
765;rxn04147_c0;NADPH_c0 + 2 cpd00350_c0 <= H+_c0 + 2 PPi_c0 + NADP_c0 + cpd00559_c0;-1000;-0;-0;-0
766;rxn05722_c0;H+_e0[e] + cpd00793_e0[e] => H+_c0 + cpd00793_c0;0;1000;0;0
767;rxn06723_c0;ACP_c0 + cpd02835_c0 <= HMA_c0 + cpd03584_c0;-1000;-0;-0.00258408;-0.000258408
768;rxn05255_c0;H+_e0[e] + Folate_e0[e] => H+_c0 + Folate_c0;0;1000;0;0
769;rxn10199_c0;cpd03495_c0 + cpd15666_c0 => cpd02229_c0 + cpd15665_c0;0;1000;0.000129204;0.00129204
770;rxn08711_c0;cpd03831_c0 + cpd15485_c0 => ADP_c0 + cpd15484_c0;0;1000;0.000129204;0.00129204
771;rxn10832_c0;CoA_e0[e] => CoA_c0;0;1000;0;0
772;rxn10822_c0;ATP_c0 + H2O_c0 + cpd00185_e0[e] => H+_c0 + ADP_c0 + cpd00009_c0 + cpd00185_c0;0;1000;0;0
773;rxn05645_c0;H+_e0[e] + cpd00220_e0[e] => H+_c0 + cpd00220_c0;0;1000;0;0
774;rxn05406_c0;cpd11542_c0 => H2O_c0 + cpd11543_c0;0;1000;0.00044006;0.0044006
775;rxn12008_c0;H+_c0 + PPi_c0 + cpd02557_c0 <= cpd00113_c0 + cpd02590_c0;-1000;-0;-0.000479888;-4.79888e-05
776;rxn09163_c0;H2O_c0 + cpd15540_c0 <= H+_c0 + ocdca_c0 + cpd15323_c0;-1000;-0;-0.00165023;-0.000165023
777;rxn08713_c0;cpd03831_c0 + cpd15477_c0 => ADP_c0 + cpd15432_c0;0;1000;0.000129204;0.00129204
778;rxn05148_c0;ATP_c0 + H2O_c0 + Heme_e0[e] => H+_c0 + ADP_c0 + cpd00009_c0 + Heme_c0;0;1000;0;0
779;rxn10481_c0;ATP_c0 + H2O_c0 + Cu2+_e0[e] => H+_c0 + ADP_c0 + cpd00009_c0 + Cu2+_c0;0;1000;0;0
780;rxn05369_c0;cpd11505_c0 => H2O_c0 + cpd11506_c0;0;1000;0.00044006;0.0044006
781;rxn08333_c0;cpd02295_c0 + cpd02557_c0 => PPi_c0 + CO2_c0 + cpd15353_c0;0;1000;3.19926e-05;0.000319926
782;rxn00122_c0;ATP_c0 + FMN_c0 => PPi_c0 + FAD_c0;0;1000;1.59963e-05;0.000159963
783;rxn02774_c0;NAD_c0 + cpd01620_c0 => 2 H+_c0 + NADH_c0 + cpd03426_c0;0;1000;1.59963e-05;0.000159963
784;rxn05387_c0;H+_c0 + NADPH_c0 + cpd11523_c0 => NADP_c0 + cpd11524_c0;0;1000;0.00044006;0.0044006
785;rxn05384_c0;cpd11492_c0 + cpd11520_c0 => CO2_c0 + ACP_c0 + cpd11521_c0;0;1000;0.00044006;0.0044006
786;rxn12663_c0;GTP_c0 <= GTP_e0[e];-1000;-0;-0;-0
787;rxn05618_c0;H+_e0[e] + Mn2+_e0[e] => H+_c0 + Mn2+_c0;0;1000;0;0
788;rxn08709_c0;ATP_c0 + cpd15488_c0 => H+_c0 + ADP_c0 + cpd15550_c0;0;1000;0.000129204;0.00129204
789;rxn05395_c0;H+_c0 + NADPH_c0 + cpd11531_c0 => NADP_c0 + cpd11532_c0;0;1000;0.00044006;0.0044006
790;rxn05386_c0;cpd11522_c0 => H2O_c0 + cpd11523_c0;0;1000;0.00044006;0.0044006
791;rxn02269_c0;CoA_c0 + NAD_c0 + 3MOP_c0 => NADH_c0 + CO2_c0 + cpd00760_c0;0;1000;0.00044006;0.0044006
792;rxn03150_c0;H2O_c0 + cpd02904_c0 => cpd00009_c0 + cpd03423_c0;0;1000;1.59963e-05;0.000159963
793;rxn10265_c0;H2O_c0 + cpd15716_c0 => H+_c0 + cpd00009_c0 + cpd15722_c0;0;1000;0.000165023;0.00165023
794;rxn05374_c0;H+_c0 + NADPH_c0 + cpd11510_c0 => NADP_c0 + cpd11511_c0;0;1000;0.00044006;0.0044006
795;rxn05382_c0;H+_c0 + NADPH_c0 + cpd11518_c0 => NADP_c0 + cpd11519_c0;0;1000;0.00044006;0.0044006
796;rxn03146_c0;H2O_c0 + cpd02886_c0 => Acetate_c0 + cpd03584_c0;0;1000;0.000258408;0.00258408
797;rxn00283_c0;cpd00035_c0 => cpd00117_c0;0;1000;0.000258408;0.00258408
798;rxn02898_c0;cpd02021_c0 <=> CoA_c0 + cpd02295_c0;-1000;1000;3.19926e-05;0.000319926
799;rxn05399_c0;H+_c0 + NADPH_c0 + cpd11535_c0 => NADP_c0 + cpd11536_c0;0;1000;0.00044006;0.0044006
800;rxn05365_c0;cpd11501_c0 => H2O_c0 + cpd11502_c0;0;1000;0.00044006;0.0044006
801;rxn03439_c0;CMP-KDO_c0 + cpd03585_c0 => CMP_c0 + H+_c0 + cpd03586_c0;0;1000;0.000129204;0.00129204
802;rxn05381_c0;cpd11517_c0 => H2O_c0 + cpd11518_c0;0;1000;0.00044006;0.0044006
803;rxn10266_c0;H2O_c0 + cpd15717_c0 => H+_c0 + cpd00009_c0 + cpd15723_c0;0;1000;0.000165023;0.00165023
804;rxn05403_c0;H+_c0 + NADPH_c0 + cpd11539_c0 => NADP_c0 + cpd11540_c0;0;1000;0.00044006;0.0044006
805;rxn00239_c0;ATP_c0 + H+_c0 + GMP_c0 => ADP_c0 + GDP_c0;0;1000;0.000866139;0.00866139
806;rxn04139_c0;H+_c0 + O2_c0 + NADPH_c0 + cpd03448_c0 => H2O_c0 + NADP_c0 + cpd03449_c0;0;1000;1.59963e-05;0.000159963
807;rxn08619_c0;cpd00026_c0 + cpd15469_c0 => UDP_c0 + cpd15475_c0;0;1000;0.000129204;0.00129204
808;rxn03164_c0;ATP_c0 + cpd02964_c0 + Ala-Ala_c0 => H+_c0 + ADP_c0 + cpd00009_c0 + cpd02968_c0;0;1000;0.000129204;0.00129204
809;rxn02285_c0;NADP_c0 + cpd00773_c0 <= H+_c0 + NADPH_c0 + cpd02820_c0;-1000;-0;-0.00129204;-0.000129204
810;rxn02286_c0;ATP_c0 + cpd00035_c0 + cpd00773_c0 => H+_c0 + ADP_c0 + cpd00009_c0 + cpd00890_c0;0;1000;0.000129204;0.00129204
811;rxn03916_c0;ATP_c0 + cpd04920_c0 => PPi_c0 + cpd03830_c0;0;1000;0.000516817;0.00516817
812;rxn03918_c0;ATP_c0 + cpd04918_c0 => H+_c0 + ADP_c0 + cpd08316_c0;0;1000;0.000516817;0.00516817
813;rxn12224_c0;O2_c0 + cpd03446_c0 => H2O_c0 + cpd03447_c0;0;1000;1.59963e-05;0.000159963
814;rxn05388_c0;cpd11492_c0 + cpd11524_c0 => CO2_c0 + ACP_c0 + cpd11525_c0;0;1000;0.00044006;0.0044006
815;rxn00851_c0;ATP_c0 + 2 cpd00117_c0 => H+_c0 + ADP_c0 + cpd00009_c0 + Ala-Ala_c0;0;1000;0.000129204;0.00129204
816;rxn02008_c0;ATP_c0 + cpd00186_c0 + cpd00890_c0 => H+_c0 + ADP_c0 + cpd00009_c0 + cpd00525_c0;0;1000;0.000129204;0.00129204
817;rxn09128_c0;H2O_c0 + cpd15526_c0 <= H+_c0 + ocdca_c0 + cpd15358_c0;-1000;-0;-0.000550076;-5.50076e-05
