VarName;VarType;VarCompartment;VarMin;VarMax
rxn00653_c0;FORWARD_FLUX;c;0;0
rxn00653_c0;REVERSE_FLUX;c;0;0
rxn05507_c0;FORWARD_FLUX;c;0;0
rxn05507_c0;REVERSE_FLUX;c;0;0
rxn06372_c0;FORWARD_FLUX;c;0;0
rxn06372_c0;REVERSE_FLUX;c;0;0
rxn00929_c0;FORWARD_FLUX;c;0;1000
rxn00929_c0;REVERSE_FLUX;c;0;1000
rxn11892_c0;FORWARD_FLUX;c;0;0
rxn11892_c0;REVERSE_FLUX;c;0;0
rxn02166_c0;FLUX;c;0;0
rxn00256_c0;REVERSE_FLUX;c;0;0
rxn03644_c0;FORWARD_FLUX;c;0;0
rxn03644_c0;REVERSE_FLUX;c;0;0
rxn08335_c0;FLUX;c;0;0.0106925
rxn03004_c0;FORWARD_FLUX;c;0;999.998
rxn03004_c0;REVERSE_FLUX;c;0;999.998
rxn10232_c0;FORWARD_FLUX;c;5.50076e-05;0.000550076
rxn10232_c0;REVERSE_FLUX;c;0;0
rxn00138_c0;FLUX;c;3.19926e-05;0.000319926
rxn05536_c0;FLUX;c;0;0
rxn00921_c0;FORWARD_FLUX;c;0;0
rxn00921_c0;REVERSE_FLUX;c;0;0
rxn02015_c0;FORWARD_FLUX;c;0;0
rxn02015_c0;REVERSE_FLUX;c;0;0
rxn05546_c0;FLUX;c;0;0
rxn05054_c0;FORWARD_FLUX;c;0;1000
rxn05054_c0;REVERSE_FLUX;c;0;1000
rxn05368_c0;FORWARD_FLUX;c;0.00044006;0.0044006
rxn05368_c0;REVERSE_FLUX;c;0;0
rxn10770_c0;FORWARD_FLUX;c;0;1000
rxn10770_c0;REVERSE_FLUX;c;0;1000
rxn05360_c0;FORWARD_FLUX;c;0.00044006;0.0044006
rxn05360_c0;REVERSE_FLUX;c;0;0
rxn03079_c0;FORWARD_FLUX;c;0.055829;1.20756
rxn03079_c0;REVERSE_FLUX;c;0;0
rxn01485_c0;FORWARD_FLUX;c;0;0
rxn01485_c0;REVERSE_FLUX;c;0.000516817;0.00516817
rxn05206_c0;FORWARD_FLUX;c;0;1000
rxn05206_c0;REVERSE_FLUX;c;0;1000
rxn02190_c0;FLUX;c;0;0
rxn09207_c0;FLUX;c;0;0
rxn09296_c0;FLUX;c;0;1.20757
rxn00302_c0;FLUX;c;0;0.000479888
rxn02465_c0;REVERSE_FLUX;c;0.00130642;0.362259
rxn03333_c0;FORWARD_FLUX;c;0;0
rxn03333_c0;REVERSE_FLUX;c;0;0
rxn05543_c0;FLUX;c;0;0
rxn01329_c0;FORWARD_FLUX;c;0;0
rxn01329_c0;REVERSE_FLUX;c;0;0
rxn02507_c0;FLUX;c;0.000243844;0.16388
rxn02480_c0;FORWARD_FLUX;c;0.055829;1.20756
rxn02480_c0;REVERSE_FLUX;c;0;0
rxn04046_c0;FORWARD_FLUX;c;0;0
rxn04046_c0;REVERSE_FLUX;c;0;0
rxn10220_c0;FORWARD_FLUX;c;0.00022003;0.0022003
rxn10220_c0;REVERSE_FLUX;c;0;0
rxn02862_c0;FORWARD_FLUX;c;0;0
rxn02862_c0;REVERSE_FLUX;c;0;0
rxn10261_c0;FORWARD_FLUX;c;0;0
rxn10261_c0;REVERSE_FLUX;c;0;0
rxn01964_c0;FLUX;c;0;0.16388
rxn02341_c0;FLUX;c;3.19926e-05;0.000319926
rxn06591_c0;FORWARD_FLUX;c;0.00025594;0.0025594
rxn06591_c0;REVERSE_FLUX;c;0;0
rxn01519_c0;FLUX;c;0;0.000948846
rxn00168_c0;FORWARD_FLUX;c;0;999.924
rxn00168_c0;REVERSE_FLUX;c;0;999.994
rxn01014_c0;FORWARD_FLUX;c;0;0
rxn01014_c0;REVERSE_FLUX;c;6.39851e-05;0.000639851
rxn00445_c0;FORWARD_FLUX;c;0;0
rxn00445_c0;REVERSE_FLUX;c;0;0
rxn05232_c0;FLUX;c;9.48846e-05;0.000948846
rxn09108_c0;FORWARD_FLUX;c;0;0
rxn09108_c0;REVERSE_FLUX;c;0;0
rxn14293_c0;FORWARD_FLUX;c;0;0
rxn14293_c0;REVERSE_FLUX;c;0;0
rxn01513_c0;FORWARD_FLUX;c;9.48846e-05;0.000948846
rxn01513_c0;REVERSE_FLUX;c;0;0
rxn05372_c0;FORWARD_FLUX;c;0.00044006;0.0044006
rxn05372_c0;REVERSE_FLUX;c;0;0
rxn02186_c0;FORWARD_FLUX;c;0;1000
rxn02186_c0;REVERSE_FLUX;c;0;999.996
rxn08307_c0;FORWARD_FLUX;c;0;0
rxn08307_c0;REVERSE_FLUX;c;0;0
rxn05426_c0;FORWARD_FLUX;c;0;0
rxn05426_c0;REVERSE_FLUX;c;0;0
rxn00209_c0;FLUX;c;0;0
rxn02474_c0;FORWARD_FLUX;c;0;0
rxn02474_c0;REVERSE_FLUX;c;3.19926e-05;0.000319926
rxn12645_c0;FORWARD_FLUX;c;0;0
rxn12645_c0;REVERSE_FLUX;c;0;0
rxn01019_c0;FLUX;c;0;1000
rxn09448_c0;FLUX;c;0;0
rxn09208_c0;FLUX;c;0;0
rxn05305_c0;FORWARD_FLUX;c;0;0.3
rxn05305_c0;REVERSE_FLUX;c;0;0
rxn02914_c0;FORWARD_FLUX;c;0;0
rxn02914_c0;REVERSE_FLUX;c;0.033613;669.193
rxn00055_c0;FORWARD_FLUX;c;0;0
rxn00055_c0;REVERSE_FLUX;c;0;0
rxn00686_c0;FORWARD_FLUX;c;0;0
rxn00686_c0;REVERSE_FLUX;c;0.000142873;0.00142873
rxn00905_c0;FORWARD_FLUX;c;0.055829;1.20756
rxn00905_c0;REVERSE_FLUX;c;0;0
rxn09112_c0;FORWARD_FLUX;c;0;0
rxn09112_c0;REVERSE_FLUX;c;0;0
rxn03194_c0;FORWARD_FLUX;c;0.00168919;0.0168919
rxn03194_c0;REVERSE_FLUX;c;0;0
rxn01286_c0;FLUX;c;0;0
rxn05289_c0;FORWARD_FLUX;c;0.000331075;1.2079
rxn05289_c0;REVERSE_FLUX;c;0;0
rxn05467_c0;FORWARD_FLUX;c;0;0
rxn05467_c0;REVERSE_FLUX;c;0;0.271928
rxn00117_c0;FORWARD_FLUX;c;0.00210288;0.0210288
rxn00117_c0;REVERSE_FLUX;c;0;0
rxn05343_c0;FLUX;c;0;0
rxn01520_c0;FLUX;c;9.48846e-05;0.000948846
rxn05736_c0;FLUX;c;0.000775225;0.00775225
rxn03445_c0;FORWARD_FLUX;c;0;0
rxn03445_c0;REVERSE_FLUX;c;0;0
rxn00493_c0;FORWARD_FLUX;c;0;0
rxn00493_c0;REVERSE_FLUX;c;0.000798244;0.00798244
rxn00293_c0;FORWARD_FLUX;c;0.000516817;0.00516817
rxn00293_c0;REVERSE_FLUX;c;0;0
rxn00839_c0;FORWARD_FLUX;c;0;0
rxn00839_c0;REVERSE_FLUX;c;0;0
rxn10161_c0;FLUX;c;0;0
rxn09436_c0;REVERSE_FLUX;c;0.000646021;0.00646021
rxn05400_c0;FLUX;c;0.00044006;0.0044006
rxn03919_c0;FLUX;c;0.000516817;0.00516817
rxn03182_c0;FLUX;c;0.000129204;0.00129204
rxn11946_c0;FLUX;c;1.59963e-05;0.000159963
rxn05362_c0;FLUX;c;0.00044006;0.0044006
rxn05359_c0;FLUX;c;0.00044006;0.0044006
rxn03393_c0;FLUX;c;1.59963e-05;0.000159963
rxn00785_c0;FLUX;c;0.00280697;0.166443
rxn08815_c0;REVERSE_FLUX;c;0.000165023;0.00165023
rxn05267_c0;REVERSE_FLUX;c;0;0
rxn05391_c0;FLUX;c;0.00044006;0.0044006
rxn05375_c0;FLUX;c;0.00044006;0.0044006
rxn05394_c0;FLUX;c;0.00044006;0.0044006
rxn05390_c0;FLUX;c;0.00044006;0.0044006
rxn10214_c0;FLUX;c;0.00022003;0.0022003
rxn08669_c0;REVERSE_FLUX;c;0.000165023;0.00165023
rxn08954_c0;FLUX;c;0.000129204;0.00129204
rxn01333_c0;REVERSE_FLUX;c;0.00104549;0.0104549
rxn10338_c0;FLUX;c;5.50076e-05;0.000550076
rxn06729_c0;FLUX;c;0.000258408;0.00258408
rxn01258_c0;FORWARD_FLUX;c;3.19926e-05;0.000319926
rxn01258_c0;REVERSE_FLUX;c;0;0
rxn05452_c0;FLUX;c;0.00044006;0.0044006
rxn05366_c0;FLUX;c;0.00044006;0.0044006
rxn05367_c0;FLUX;c;0.00044006;0.0044006
rxn09225_c0;FLUX;c;0.000129204;0.00129204
rxn01200_c0;FLUX;c;0.000528674;0.00528674
rxn02290_c0;REVERSE_FLUX;c;0;0
rxn00392_c0;FLUX;c;1.59963e-05;0.000159963
rxn05371_c0;FLUX;c;0.00044006;0.0044006
rxn02011_c0;FLUX;c;0.000129204;0.00129204
rxn05514_c0;REVERSE_FLUX;c;0;0
rxn05358_c0;FLUX;c;0.00044006;0.0044006
rxn12860_c0;FLUX;c;0;0
rxn08583_c0;FLUX;c;0.000129204;0.00129204
rxn13661_c0;REVERSE_FLUX;c;0;0
rxn10337_c0;FLUX;c;5.50076e-05;0.000550076
rxn03536_c0;FLUX;c;1.59963e-05;0.000159963
rxn10094_c0;FLUX;c;1.59963e-05;0.000159963
rxn05361_c0;FLUX;c;0.00044006;0.0044006
rxn03408_c0;FLUX;c;0.000129204;0.00129204
rxn05398_c0;FLUX;c;0.00044006;0.0044006
rxn13399_c0;REVERSE_FLUX;c;0;0
rxn08019_c0;FLUX;c;0.00064394;0.0064394
rxn00461_c0;FLUX;c;0.000129204;0.00129204
rxn08712_c0;FLUX;c;0.000129204;0.00129204
rxn03904_c0;FLUX;c;0.000129204;0.00129204
rxn03395_c0;FLUX;c;1.59963e-05;0.000159963
rxn00350_c0;REVERSE_FLUX;c;1.59963e-05;0.000159963
rxn10336_c0;FLUX;c;5.50076e-05;0.000550076
rxn05373_c0;FLUX;c;0.00044006;0.0044006
rxn04147_c0;REVERSE_FLUX;c;0;0
rxn05722_c0;FLUX;c;0;0
rxn06723_c0;REVERSE_FLUX;c;0.000258408;0.00258408
rxn05255_c0;FLUX;c;0;0
rxn10199_c0;FLUX;c;0.000129204;0.00129204
rxn08711_c0;FLUX;c;0.000129204;0.00129204
rxn10832_c0;FLUX;c;0;0
rxn10822_c0;FLUX;c;0;0
rxn05645_c0;FLUX;c;0;0
rxn05406_c0;FLUX;c;0.00044006;0.0044006
rxn12008_c0;REVERSE_FLUX;c;4.79888e-05;0.000479888
rxn09163_c0;REVERSE_FLUX;c;0.000165023;0.00165023
rxn08713_c0;FLUX;c;0.000129204;0.00129204
rxn05148_c0;FLUX;c;0;0
rxn10481_c0;FLUX;c;0;0
rxn05369_c0;FLUX;c;0.00044006;0.0044006
rxn08333_c0;FLUX;c;3.19926e-05;0.000319926
rxn00122_c0;FLUX;c;1.59963e-05;0.000159963
rxn02774_c0;FLUX;c;1.59963e-05;0.000159963
rxn05387_c0;FLUX;c;0.00044006;0.0044006
rxn05384_c0;FLUX;c;0.00044006;0.0044006
rxn12663_c0;REVERSE_FLUX;c;0;0
rxn05618_c0;FLUX;c;0;0
rxn08709_c0;FLUX;c;0.000129204;0.00129204
rxn05395_c0;FLUX;c;0.00044006;0.0044006
rxn05386_c0;FLUX;c;0.00044006;0.0044006
rxn02269_c0;FLUX;c;0.00044006;0.0044006
rxn03150_c0;FLUX;c;1.59963e-05;0.000159963
rxn10265_c0;FLUX;c;0.000165023;0.00165023
rxn05374_c0;FLUX;c;0.00044006;0.0044006
rxn05382_c0;FLUX;c;0.00044006;0.0044006
rxn03146_c0;FLUX;c;0.000258408;0.00258408
rxn00283_c0;FLUX;c;0.000258408;0.00258408
rxn02898_c0;FORWARD_FLUX;c;3.19926e-05;0.000319926
rxn02898_c0;REVERSE_FLUX;c;0;0
rxn05399_c0;FLUX;c;0.00044006;0.0044006
rxn05365_c0;FLUX;c;0.00044006;0.0044006
rxn03439_c0;FLUX;c;0.000129204;0.00129204
rxn05381_c0;FLUX;c;0.00044006;0.0044006
rxn10266_c0;FLUX;c;0.000165023;0.00165023
rxn05403_c0;FLUX;c;0.00044006;0.0044006
rxn00239_c0;FLUX;c;0.000866139;0.00866139
rxn04139_c0;FLUX;c;1.59963e-05;0.000159963
rxn08619_c0;FLUX;c;0.000129204;0.00129204
rxn03164_c0;FLUX;c;0.000129204;0.00129204
rxn02285_c0;REVERSE_FLUX;c;0.000129204;0.00129204
rxn02286_c0;FLUX;c;0.000129204;0.00129204
rxn03916_c0;FLUX;c;0.000516817;0.00516817
rxn03918_c0;FLUX;c;0.000516817;0.00516817
rxn12224_c0;FLUX;c;1.59963e-05;0.000159963
rxn05388_c0;FLUX;c;0.00044006;0.0044006
rxn00851_c0;FLUX;c;0.000129204;0.00129204
rxn02008_c0;FLUX;c;0.000129204;0.00129204
rxn09128_c0;REVERSE_FLUX;c;5.50076e-05;0.000550076
rxn02056_c0;REVERSE_FLUX;c;1.59963e-05;0.000159963
rxn05396_c0;FLUX;c;0.00044006;0.0044006
rxn04675_c0;FORWARD_FLUX;c;3.19926e-05;0.000319926
rxn04675_c0;REVERSE_FLUX;c;0;0
rxn03159_c0;FLUX;c;0.000129204;0.00129204
rxn00193_c0;FLUX;c;0.000129204;0.00129204
rxn03893_c0;FLUX;c;1.59963e-05;0.000159963
rxn01151_c0;REVERSE_FLUX;c;0.000387613;0.00387613
rxn10163_c0;FLUX;c;0;0
rxn08620_c0;FLUX;c;0.000129204;0.00129204
rxn03511_c0;FLUX;c;0.000516817;0.00516817
rxn10206_c0;FLUX;c;0.00022003;0.0022003
rxn05402_c0;FLUX;c;0.00044006;0.0044006
rxn08618_c0;FLUX;c;0.000129204;0.00129204
rxn10205_c0;FLUX;c;0.00022003;0.0022003
rxn03130_c0;FLUX;c;0.000129204;0.00129204
rxn05404_c0;FLUX;c;0.00044006;0.0044006
rxn12664_c0;FLUX;c;0;0
rxn06848_c0;REVERSE_FLUX;c;0.000129204;0.00129204
rxn01207_c0;FLUX;c;0.00044006;0.0044006
rxn10954_c0;REVERSE_FLUX;c;0.00064394;0.0064394
rxn06865_c0;REVERSE_FLUX;c;0.000129204;0.00129204
rxn10215_c0;FLUX;c;0.00022003;0.0022003
rxn05392_c0;FLUX;c;0.00044006;0.0044006
rxn08710_c0;FLUX;c;0.000129204;0.00129204
rxn05407_c0;FLUX;c;0.00044006;0.0044006
rxn05378_c0;FLUX;c;0.00044006;0.0044006
rxn08822_c0;REVERSE_FLUX;c;5.50076e-05;0.000550076
rxn03537_c0;FLUX;c;1.59963e-05;0.000159963
rxn05454_c0;FLUX;c;0.00044006;0.0044006
rxn05318_c0;FLUX;c;0;0
rxn08766_c0;REVERSE_FLUX;c;0.00064394;0.0064394
rxn05175_c0;FLUX;c;0;0
rxn03397_c0;FLUX;c;1.59963e-05;0.000159963
rxn05457_c0;REVERSE_FLUX;c;0.000775225;0.00775225
rxn12225_c0;FLUX;c;7.99814e-06;7.99814e-05
rxn00612_c0;REVERSE_FLUX;c;0.000990136;0.00990136
rxn05377_c0;FLUX;c;0.00044006;0.0044006
rxn00137_c0;FLUX;c;1.59963e-05;0.000159963
rxn05379_c0;FLUX;c;0.00044006;0.0044006
rxn03901_c0;FLUX;c;0.000129204;0.00129204
rxn03181_c0;FLUX;c;0.000129204;0.00129204
rxn05363_c0;FLUX;c;0.00044006;0.0044006
rxn03917_c0;FLUX;c;0.000516817;0.00516817
rxn08708_c0;FLUX;c;0.000129204;0.00129204
rxn05383_c0;FLUX;c;0.00044006;0.0044006
rxn05370_c0;FLUX;c;0.00044006;0.0044006
rxn00949_c0;FLUX;c;0.00168919;0.0168919
rxn02831_c0;FORWARD_FLUX;c;3.19926e-05;0.000319926
rxn02831_c0;REVERSE_FLUX;c;0;0
rxn02832_c0;FORWARD_FLUX;c;0;0
rxn02832_c0;REVERSE_FLUX;c;3.19926e-05;0.000319926
rxn05744_c0;FLUX;c;0.000775225;0.00775225
rxn01791_c0;FLUX;c;3.19926e-05;0.000319926
rxn02288_c0;FLUX;c;1.59963e-05;0.000159963
rxn01152_c0;REVERSE_FLUX;c;0.000387613;0.00387613
rxn09429_c0;FLUX;c;0.001084;0.01084
rxn12220_c0;FLUX;c;1.59963e-05;0.000159963
rxn03891_c0;FLUX;c;4.79888e-05;0.000479888
rxn00422_c0;REVERSE_FLUX;c;6.39851e-05;0.000639851
rxn02322_c0;FLUX;c;0.00180516;0.0180516
rxn12239_c0;FLUX;c;1.59963e-05;0.000159963
rxn02476_c0;FLUX;c;0.00176148;0.165398
rxn00566_c0;FLUX;c;0.000676216;669.16
rxn01934_c0;REVERSE_FLUX;c;1.59963e-05;0.000159963
rxn02304_c0;REVERSE_FLUX;c;0.000825923;0.0608259
rxn05291_c0;FLUX;c;0.001084;0.01084
rxn01644_c0;FLUX;c;0.00160377;0.301604
rxn02504_c0;FLUX;c;4.79888e-05;0.000479888
rxn10568_c0;FLUX;c;0.055829;1.20756
rxn05039_c0;FLUX;c;3.19926e-05;0.000319926
rxn00693_c0;FLUX;c;0.000772193;0.00772193
rxn00178_c0;FLUX;c;0.00180516;0.0180516
rxn05237_c0;FLUX;c;0;0
rxn03841_c0;FLUX;c;4.79888e-05;0.000479888
rxn02200_c0;FLUX;c;4.79888e-05;0.000479888
rxn02929_c0;REVERSE_FLUX;c;0.00160377;0.301604
rxn13477_c0;FLUX;c;4.79888e-05;0.000479888
rxn02160_c0;FLUX;c;0.000409474;0.00409474
rxn00829_c0;FLUX;c;0.00180516;0.0180516
rxn01332_c0;FLUX;c;0.00176148;0.165398
rxn13085_c0;FLUX;c;1.59963e-05;0.000159963
rxn01603_c0;FLUX;c;4.79888e-05;0.000479888
rxn00300_c0;FLUX;c;3.19926e-05;0.000319926
rxn09180_c0;FLUX;c;0.00166784;0.121668
rxn01300_c0;FLUX;c;0.0010904;0.010904
rxn00224_c0;FLUX;c;1.59963e-05;0.000159963
rxn01256_c0;FLUX;c;0.00142166;0.0142166
rxn05229_c0;FLUX;c;0.00161017;0.0161017
rxn00056_c0;FLUX;c;3.99907e-06;3.99907e-05
rxn00125_c0;REVERSE_FLUX;c;1.59963e-05;0.000159963
rxn11674_c0;REVERSE_FLUX;c;1.59963e-05;0.000159963
rxn05488_c0;FLUX;c;0;0
rxn03909_c0;FLUX;c;1.59963e-05;0.000159963
rxn00520_c0;FLUX;c;0.00500353;0.365004
rxn01297_c0;FLUX;c;0.000850143;0.00850143
bio1;FLUX;c;0.00516598;0.0516598
bio1_cpd00069_c0;FLUX;c;0;1000
bio1_cpd00028_c0;FLUX;c;0;1000
bio1_cpd17042_c0;FLUX;c;0;1000
bio1_cpd00023_c0;FLUX;c;0;1000
bio1_cpd00087_c0;FLUX;c;0;1000
bio1_cpd15696_c0;FLUX;c;0;1000
bio1_cpd00084_c0;FLUX;c;0;1000
bio1_cpd00052_c0;FLUX;c;0;1000
bio1_cpd00107_c0;FLUX;c;0;1000
bio1_cpd00220_c0;FLUX;c;0;1000
bio1_cpd15432_c0;FLUX;c;0;1000
bio1_cpd00041_c0;FLUX;c;0;1000
bio1_cpd00048_c0;FLUX;c;0;1000
bio1_cpd00056_c0;FLUX;c;0;1000
bio1_cpd00156_c0;FLUX;c;0;1000
bio1_cpd00132_c0;FLUX;c;0;1000
bio1_cpd15695_c0;FLUX;c;0;1000
bio1_cpd00062_c0;FLUX;c;0;1000
bio1_cpd10516_c0;FLUX;c;0;1000
bio1_cpd15793_c0;FLUX;c;0;1000
bio1_cpd15540_c0;FLUX;c;0;1000
bio1_cpd15723_c0;FLUX;c;0;1000
bio1_cpd00039_c0;FLUX;c;0;1000
bio1_cpd15500_c0;FLUX;c;0;1000
bio1_cpd00017_c0;FLUX;c;0;1000
bio1_cpd00356_c0;FLUX;c;0;1000
bio1_cpd00201_c0;FLUX;c;0;1000
bio1_cpd15665_c0;FLUX;c;0;1000
bio1_cpd10515_c0;FLUX;c;0;1000
bio1_cpd00042_c0;FLUX;c;0;1000
bio1_cpd00357_c0;FLUX;c;0;1000
bio1_cpd00066_c0;FLUX;c;0;1000
bio1_cpd00119_c0;FLUX;c;0;1000
bio1_cpd00118_c0;FLUX;c;0;1000
bio1_cpd00003_c0;FLUX;c;0;1000
bio1_cpd00115_c0;FLUX;c;0;1000
bio1_cpd15722_c0;FLUX;c;0;1000
bio1_cpd00015_c0;FLUX;c;0;1000
bio1_cpd00557_c0;FLUX;c;0;1000
bio1_cpd00038_c0;FLUX;c;0;1000
bio1_cpd00002_c0;FLUX;c;0;1000
bio1_cpd17041_c0;FLUX;c;0;1000
bio1_cpd00345_c0;FLUX;c;0;1000
bio1_cpd00166_c0;FLUX;c;0;1000
bio1_cpd00006_c0;FLUX;c;0;1000
bio1_cpd00060_c0;FLUX;c;0;1000
bio1_cpd17043_c0;FLUX;c;0;1000
bio1_cpd00161_c0;FLUX;c;0;1000
bio1_cpd00016_c0;FLUX;c;0;1000
bio1_cpd00129_c0;FLUX;c;0;1000
bio1_cpd00035_c0;FLUX;c;0;1000
bio1_cpd00053_c0;FLUX;c;0;1000
bio1_cpd00033_c0;FLUX;c;0;1000
bio1_cpd00010_c0;FLUX;c;0;1000
bio1_cpd15794_c0;FLUX;c;0;1000
bio1_cpd00322_c0;FLUX;c;0;1000
bio1_cpd00149_c0;FLUX;c;0;1000
bio1_cpd00241_c0;FLUX;c;0;1000
bio1_cpd15533_c0;FLUX;c;0;1000
bio1_cpd00065_c0;FLUX;c;0;1000
bio1_cpd00264_c0;FLUX;c;0;1000
bio1_cpd15560_c0;FLUX;c;0;1000
bio1_cpd00051_c0;FLUX;c;0;1000
bio1_cpd15795_c0;FLUX;c;0;1000
bio1_cpd02229_c0;FLUX;c;0;1000
bio1_cpd11493_c0;FLUX;c;0;1000
bio1_cpd00054_c0;FLUX;c;0;1000
bio1_cpd15352_c0;FLUX;c;0;1000
cpd00067_e0;DRAIN_FLUX;e;0.0628937;4.70612
cpd00029_c0;DRAIN_FLUX;c;0.1;1
cpd00009_c0;DRAIN_FLUX;c;0.00419472;8
cpd00011_c0;DRAIN_FLUX;c;-0.271928;0
cpd00084_c0;DRAIN_FLUX;c;0.00113357;0.0113357
cpd11585_e0;DRAIN_FLUX;e;0;0
cpd11582_e0;DRAIN_FLUX;e;0;0
cpd00012_e0;DRAIN_FLUX;e;-3.9979;0
cpd11586_e0;DRAIN_FLUX;e;0;0
cpd00129_e0;DRAIN_FLUX;e;-0.36;0
cpd00971_e0;DRAIN_FLUX;e;0;0
cpd00635_e0;DRAIN_FLUX;e;0;0
cpd00001_e0;DRAIN_FLUX;e;-6.9193;-0.294027
cpd00023_e0;DRAIN_FLUX;e;-0.237937;0
cpd01017_e0;DRAIN_FLUX;e;0;0
cpd00013_e0;DRAIN_FLUX;e;0.0431305;0.64313
cpd10515_e0;DRAIN_FLUX;e;6.39851e-05;0.000639851
cpd11591_e0;DRAIN_FLUX;e;0;0
cpd00009_e0;DRAIN_FLUX;e;-7.99581;0
cpd00034_e0;DRAIN_FLUX;e;0;0
cpd11593_e0;DRAIN_FLUX;e;0;0
cpd00210_e0;DRAIN_FLUX;e;0;0
cpd15605_e0;DRAIN_FLUX;e;0;0
cpd08306_e0;DRAIN_FLUX;e;0;0
cpd15603_e0;DRAIN_FLUX;e;0;0
cpd11580_e0;DRAIN_FLUX;e;0;0
cpd00137_e0;DRAIN_FLUX;e;0;0
cpd10516_e0;DRAIN_FLUX;e;0;0
cpd00423_e0;DRAIN_FLUX;e;0;0
cpd00254_e0;DRAIN_FLUX;e;0;0
cpd01048_e0;DRAIN_FLUX;e;0;0
cpd00540_e0;DRAIN_FLUX;e;0;0
cpd00205_e0;DRAIN_FLUX;e;0;0
cpd00065_e0;DRAIN_FLUX;e;-0.163636;0
cpd15606_e0;DRAIN_FLUX;e;0;0
cpd00149_e0;DRAIN_FLUX;e;1.59963e-05;0.000159963
cpd11597_e0;DRAIN_FLUX;e;0;0
cpd00099_e0;DRAIN_FLUX;e;0;0
cpd11583_e0;DRAIN_FLUX;e;0;0
cpd00209_e0;DRAIN_FLUX;e;0;0
cpd01012_e0;DRAIN_FLUX;e;0;0
cpd11589_e0;DRAIN_FLUX;e;0;0
cpd03725_e0;DRAIN_FLUX;e;0;0
cpd08305_e0;DRAIN_FLUX;e;0;0
cpd11588_e0;DRAIN_FLUX;e;0;0
cpd00048_e0;DRAIN_FLUX;e;1.59963e-05;0.000159963
cpd15604_e0;DRAIN_FLUX;e;0;0
cpd00104_e0;DRAIN_FLUX;e;0;0
cpd00007_e0;DRAIN_FLUX;e;-0.317249;0
cpd03424_e0;DRAIN_FLUX;e;0;0
cpd11592_e0;DRAIN_FLUX;e;0;0
cpd11587_e0;DRAIN_FLUX;e;0;0
cpd04098_e0;DRAIN_FLUX;e;0;0
cpd11590_e0;DRAIN_FLUX;e;0;0
cpd11581_e0;DRAIN_FLUX;e;0;0
cpd11584_e0;DRAIN_FLUX;e;0;0
cpd00039_e0;DRAIN_FLUX;e;-0.3;0
cpd00011_e0;DRAIN_FLUX;e;-0.271928;0
cpd01080_e0;DRAIN_FLUX;e;0;0
cpd00063_e0;DRAIN_FLUX;e;0;0
cpd01188_e0;DRAIN_FLUX;e;0;0
cpd00793_e0;DRAIN_FLUX;e;0;0
cpd00393_e0;DRAIN_FLUX;e;0;0
cpd00010_e0;DRAIN_FLUX;e;0;0
cpd00185_e0;DRAIN_FLUX;e;0;0
cpd00220_e0;DRAIN_FLUX;e;0;0
cpd00028_e0;DRAIN_FLUX;e;0;0
cpd00058_e0;DRAIN_FLUX;e;0;0
cpd00038_e0;DRAIN_FLUX;e;0;0
cpd00030_e0;DRAIN_FLUX;e;0;0
cpd03847_e0;DRAIN_FLUX;e;0;0
cpd11606_e0;DRAIN_FLUX;e;0;0
cpd00182_e0;DRAIN_FLUX;e;0;0
cpd00264_e0;DRAIN_FLUX;e;0;0
cpd00084_e0;DRAIN_FLUX;e;0;0
cpd00029_e0;DRAIN_FLUX;e;0;0
cpd11416_c0;DRAIN_FLUX;c;-0.0516598;-0.00516598
